Juego,Sesion,id_usuario,num_periodo,id_tipo,id_grupo,punto_ideal,se_postula,num_votos, num_votos2, balance_ini,balance
R,3,19,10,R,868,-1,0,0,0,211,211
R,3,19,11,R,873,80,1,46,0,211,231
R,3,19,12,R,879,20,0,0,0,231,230
R,3,19,13,R,887,80,1,45,0,230,250
R,3,19,14,R,895,20,0,0,0,250,249
R,3,19,15,R,903,-1,0,0,0,249,249
R,3,19,16,R,909,30,1,31,0,249,239
R,3,19,17,R,911,30,1,101,0,239,259
R,3,19,18,R,920,30,1,56,0,259,279
R,3,19,19,R,929,30,1,75,0,279,299
R,3,19,20,R,936,80,1,46,0,299,319
R,3,19,21,R,944,20,0,0,0,319,318
R,3,19,22,R,948,20,0,0,0,318,317
R,3,19,23,R,955,20,0,0,0,317,316
R,3,19,24,R,965,30,1,30,0,316,306
R,3,19,25,R,967,30,1,30,0,306,296
R,3,19,26,R,975,30,1,30,0,296,286
R,3,19,27,R,986,20,0,0,0,286,285
R,3,19,28,R,992,80,1,45,0,285,275
R,3,19,29,R,998,30,1,55,0,275,295
R,3,19,30,R,1003,80,1,46,0,295,285
R,3,20,1,P,778,80,1,46,0,140,130
R,3,20,2,P,787,80,1,45,0,130,150
R,3,20,3,P,794,80,1,45,0,150,140
R,3,20,1,R,802,30,1,55,0,140,160
R,3,20,2,R,808,80,0,0,0,160,155
R,3,20,3,R,818,80,1,46,0,155,175
R,3,20,4,R,820,80,1,46,0,175,195
R,3,20,5,R,831,20,0,0,0,195,194
R,3,20,6,R,837,30,1,30,0,194,184
R,3,20,7,R,845,80,1,45,0,184,174
R,3,20,8,R,848,20,0,0,0,174,168
R,3,20,9,R,860,20,0,0,0,168,167
R,3,20,10,R,865,20,0,0,0,167,166
R,3,20,11,R,871,20,0,0,0,166,165
R,3,20,12,R,878,20,0,0,0,165,164
R,3,20,13,R,883,30,1,55,0,164,184
R,3,20,14,R,895,30,1,55,0,184,204
R,3,20,15,R,901,80,0,0,0,204,199
R,3,20,16,R,907,30,1,30,0,199,189
R,3,20,17,R,911,80,0,0,0,189,184
R,3,20,18,R,921,20,0,0,0,184,183
R,3,20,19,R,931,-1,0,0,0,183,183
R,3,20,20,R,934,80,0,0,0,183,178
R,3,20,21,R,941,30,1,55,0,178,198
R,3,20,22,R,950,20,0,0,0,198,197
R,3,20,23,R,953,80,0,0,0,197,192
R,3,20,24,R,966,-1,0,0,0,192,192
R,3,20,25,R,972,80,0,0,0,192,187
R,3,20,26,R,980,-1,0,0,0,187,187
R,3,20,27,R,987,-1,0,0,0,187,187
R,3,20,28,R,992,20,0,0,0,187,186
R,3,20,29,R,1001,-1,0,0,0,186,186
R,3,20,30,R,1002,30,1,31,0,186,176
S,1,1,1,P,1863,20,0,0,0,140,139
S,1,1,2,P,1871,30,1,101,0,139,144
S,1,1,3,P,1877,30,1,29,0,144,119
S,1,1,1,R,1884,30,1,56,0,140,145
S,1,1,2,R,1888,80,1,50,0,145,119
S,1,1,3,R,1894,20,0,0,0,119,118
S,1,1,4,R,1899,80,1,45,0,118,93
S,1,1,5,R,1907,80,1,45,0,93,68
S,1,1,6,R,1914,80,1,45,0,68,43
S,1,1,7,R,1917,30,1,75,0,43,48
S,1,1,8,R,1923,20,0,0,0,48,47
S,1,1,9,R,1929,20,0,0,0,47,46
S,1,1,10,R,1937,80,1,45,0,46,21
S,1,1,11,R,1941,30,1,76,0,21,26
S,1,1,12,R,1946,20,0,0,0,26,25
S,1,1,13,R,1951,30,1,29,0,25,0
S,1,1,14,R,1956,80,1,101,0,0,5
S,1,1,15,R,1959,80,1,45,0,5,10
S,1,1,16,R,1965,80,1,45,0,10,-15
S,1,2,1,P,1866,80,1,46,0,140,145
S,1,2,2,P,1871,20,0,0,0,145,144
S,1,2,3,P,1875,30,1,101,0,144,149
S,1,2,1,R,1883,30,1,30,0,140,115
S,1,2,2,R,1889,20,0,0,0,115,109
S,1,2,3,R,1892,30,1,75,0,109,114
S,1,2,4,R,1899,20,0,0,0,114,113
S,1,2,5,R,1904,20,0,0,0,113,112
S,1,2,6,R,1913,30,1,76,0,112,117
S,1,2,7,R,1920,30,1,55,0,117,122
S,1,2,8,R,1924,20,0,0,0,122,121
S,1,2,9,R,1931,20,0,0,0,121,120
S,1,2,10,R,1935,30,1,76,0,120,125
S,1,2,11,R,1939,30,1,101,0,125,130
S,1,2,12,R,1944,80,0,0,0,130,125
S,1,2,13,R,1949,30,1,76,0,125,130
S,1,2,14,R,1956,20,0,0,0,130,124
S,1,2,15,R,1962,20,0,0,0,124,123
S,1,2,16,R,1966,30,1,101,0,123,128
S,1,2,17,R,1969,20,0,0,0,128,127
S,1,2,18,R,1972,80,0,0,0,127,122
S,1,2,19,R,1976,30,1,76,0,122,127
S,1,2,20,R,1981,20,0,0,0,127,126
S,1,2,21,R,1986,80,0,0,0,126,121
S,1,2,22,R,1989,30,1,101,0,121,126
S,1,2,23,R,1992,30,1,55,0,126,131
S,1,2,24,R,1998,-1,0,0,0,131,131
S,1,2,25,R,2000,30,1,101,0,131,136
S,1,2,26,R,2003,20,0,0,0,136,135
S,1,2,27,R,2005,30,1,101,0,135,140
S,1,2,28,R,2009,80,0,0,0,140,135
S,1,2,29,R,2012,30,1,55,0,135,140
S,1,2,30,R,2014,30,1,55,0,140,145
S,1,3,1,P,1863,80,1,45,0,140,115
S,1,3,2,P,1872,80,1,46,0,115,90
S,1,3,3,P,1875,20,0,0,0,90,89
S,1,3,1,R,1884,20,0,0,0,140,139
S,1,3,2,R,1887,20,0,0,0,139,138
S,1,3,3,R,1893,20,0,0,0,138,132
S,1,3,4,R,1898,80,1,46,0,132,137
S,1,3,5,R,1908,80,1,101,0,137,142
S,1,3,6,R,1912,30,1,29,0,142,117
S,1,3,7,R,1918,80,1,45,0,117,122
S,1,3,8,R,1925,80,1,101,0,122,127
S,1,3,9,R,1928,30,1,30,0,127,102
S,1,3,10,R,1934,20,0,0,0,102,101
S,1,3,11,R,1942,80,1,46,0,101,76
S,1,3,12,R,1947,20,0,0,0,76,75
S,1,3,13,R,1951,80,1,46,0,75,80
S,1,3,14,R,1957,30,0,0,0,80,75
S,1,3,15,R,1962,80,1,45,0,75,50
S,1,3,16,R,1965,30,1,56,0,50,55
S,1,3,17,R,1970,30,1,101,0,55,60
S,1,3,18,R,1972,20,0,0,0,60,59
S,1,3,19,R,1977,20,0,0,0,59,58
S,1,3,20,R,1982,30,1,101,0,58,63
S,1,3,21,R,1985,20,0,0,0,63,62
S,1,3,22,R,1991,-1,0,0,0,62,62
S,1,3,23,R,1992,80,1,46,0,62,37
S,1,3,24,R,1996,20,0,0,0,37,36
S,1,3,25,R,1999,30,1,101,0,36,41
S,1,3,26,R,2002,20,0,0,0,41,1
S,1,3,27,R,2006,20,0,0,0,1,0
S,1,3,28,R,2009,30,1,101,0,0,5
S,1,3,29,R,2012,80,1,46,0,5,-20
S,1,4,1,P,1866,20,1,25,0,140,114
S,1,4,2,P,1868,30,1,29,0,114,89
S,1,4,3,P,1876,20,0,0,0,89,83
S,1,4,1,R,1882,80,1,46,0,140,115
S,1,4,2,R,1888,20,1,51,0,115,120
S,1,4,3,R,1893,80,1,101,0,120,125
S,1,4,4,R,1898,30,1,30,0,125,100
S,1,4,5,R,1907,20,0,0,0,100,99
S,1,4,6,R,1914,30,1,56,0,99,104
S,1,4,7,R,1920,20,0,0,0,104,103
S,1,4,8,R,1922,80,1,46,0,103,78
S,1,4,9,R,1932,30,1,56,0,78,83
S,1,4,10,R,1936,30,1,101,0,83,88
S,1,4,11,R,1941,20,1,25,0,88,67
S,1,4,12,R,1946,30,1,101,0,67,72
S,1,4,13,R,1953,-1,0,0,0,72,72
S,1,4,14,R,1954,30,1,55,0,72,77
S,1,4,15,R,1961,80,1,46,0,77,52
S,1,4,16,R,1964,80,1,51,0,52,57
S,1,4,17,R,1968,30,1,55,0,57,62
S,1,4,18,R,1974,30,1,56,0,62,67
S,1,4,19,R,1977,30,1,55,0,67,72
S,1,4,20,R,1980,20,0,0,0,72,71
S,1,4,21,R,1986,30,1,101,0,71,76
S,1,4,22,R,1988,80,1,46,0,76,81
S,1,4,23,R,1993,20,0,0,0,81,80
S,1,4,24,R,1997,30,1,101,0,80,85
S,1,4,25,R,2000,20,0,0,0,85,84
S,1,4,26,R,2004,-1,0,0,0,84,84
S,1,4,27,R,2006,80,1,46,0,84,59
S,1,4,28,R,2008,20,0,0,0,59,58
S,1,4,29,R,2011,20,1,25,0,58,32
S,1,4,30,R,2015,20,1,25,0,32,11
S,1,5,1,P,1862,20,0,0,0,140,134
S,1,5,2,P,1872,20,0,0,0,134,133
S,1,5,3,P,1878,20,1,25,0,133,112
S,1,5,1,R,1882,20,0,0,0,140,139
S,1,5,2,R,1890,20,0,0,0,139,133
S,1,5,3,R,1895,30,1,76,0,133,138
S,1,5,4,R,1901,80,0,0,0,138,133
S,1,5,5,R,1904,80,0,0,0,133,128
S,1,5,6,R,1912,80,1,46,0,128,133
S,1,5,7,R,1916,30,0,0,0,133,93
S,1,5,8,R,1926,80,0,0,0,93,88
S,1,5,9,R,1930,30,1,55,0,88,93
S,1,5,10,R,1938,-1,0,0,0,93,93
S,1,5,11,R,1940,20,0,0,0,93,87
S,1,5,12,R,1944,30,1,101,0,87,92
S,1,5,13,R,1949,80,0,0,0,92,87
S,1,5,14,R,1956,30,0,0,0,87,82
S,1,5,15,R,1959,20,1,26,0,82,56
S,1,5,16,R,1964,30,0,0,0,56,51
S,1,5,17,R,1968,20,0,0,0,51,50
S,1,5,18,R,1974,80,1,45,0,50,25
S,1,5,19,R,1976,80,0,0,0,25,20
S,1,5,20,R,1983,-1,0,0,0,20,20
S,1,5,21,R,1985,80,0,0,0,20,15
S,1,5,22,R,1988,20,1,25,0,15,-11
S,1,6,1,P,1863,30,1,56,0,140,145
S,1,6,2,P,1869,20,1,26,0,145,119
S,1,6,3,P,1874,20,1,26,0,119,93
S,1,6,1,R,1883,20,1,25,0,140,114
S,1,6,2,R,1886,30,1,56,0,114,119
S,1,6,3,R,1896,20,1,25,0,119,93
S,1,6,4,R,1899,30,1,56,0,93,98
S,1,6,5,R,1908,30,0,0,0,98,93
S,1,6,6,R,1910,30,1,101,0,93,98
S,1,6,7,R,1918,30,1,31,0,98,73
S,1,6,8,R,1926,20,1,25,0,73,52
S,1,6,9,R,1930,80,1,46,0,52,27
S,1,6,10,R,1934,30,1,55,0,27,32
S,1,6,11,R,1940,30,0,0,0,32,27
S,1,6,12,R,1945,20,1,101,0,27,32
S,1,6,13,R,1949,20,1,25,0,32,11
S,1,6,14,R,1955,80,1,45,0,11,-14
S,1,7,1,P,1864,30,0,0,0,140,139
S,1,7,2,P,1870,30,0,0,0,139,134
S,1,7,3,P,1878,30,1,76,0,134,139
S,1,7,1,R,1881,20,1,25,0,140,114
S,1,7,2,R,1888,30,0,0,0,114,113
S,1,7,3,R,1894,80,1,45,0,113,88
S,1,7,4,R,1900,30,1,30,0,88,63
S,1,7,5,R,1906,30,1,75,0,63,68
S,1,7,6,R,1912,20,1,26,0,68,42
S,1,7,7,R,1918,20,1,25,0,42,16
S,1,7,8,R,1925,30,0,0,0,16,11
S,1,7,9,R,1928,20,1,25,0,11,-15
S,1,8,1,P,1865,20,1,25,0,140,114
S,1,8,2,P,1868,80,1,46,0,114,119
S,1,8,3,P,1876,30,0,0,0,119,114
S,1,8,1,R,1880,30,1,56,0,140,145
S,1,8,2,R,1886,20,0,0,0,145,144
S,1,8,3,R,1896,80,1,45,0,144,149
S,1,8,4,R,1901,30,1,101,0,149,154
S,1,8,5,R,1908,20,0,0,0,154,148
S,1,8,6,R,1911,20,0,0,0,148,147
S,1,8,7,R,1916,20,0,0,0,147,107
S,1,8,8,R,1923,80,1,46,0,107,82
S,1,8,9,R,1931,30,1,56,0,82,87
S,1,8,10,R,1934,80,1,46,0,87,62
S,1,8,11,R,1940,80,1,101,0,62,67
S,1,8,12,R,1948,-1,0,0,0,67,67
S,1,8,13,R,1951,20,1,26,0,67,41
S,1,8,14,R,1957,80,1,101,0,41,46
S,1,8,15,R,1962,30,1,56,0,46,51
S,1,8,16,R,1967,-1,0,0,0,51,51
S,1,8,17,R,1968,80,1,46,0,51,26
S,1,8,18,R,1972,30,1,101,0,26,31
S,1,8,19,R,1978,20,0,0,0,31,30
S,1,8,20,R,1980,30,1,101,0,30,35
S,1,8,21,R,1984,80,0,0,0,35,30
S,1,8,22,R,1990,20,0,0,0,30,29
S,1,8,23,R,1994,30,1,101,0,29,34
S,1,8,24,R,1998,-1,0,0,0,34,34
S,1,8,25,R,2001,-1,0,0,0,34,34
S,1,8,26,R,2004,-1,0,0,0,34,34
S,1,8,27,R,2005,20,0,0,0,34,33
S,1,8,28,R,2010,-1,0,0,0,33,33
S,1,8,29,R,2011,80,1,45,0,33,38
S,1,8,30,R,2014,80,1,46,0,38,13
S,1,9,1,P,1864,20,1,51,0,140,145
S,1,9,2,P,1870,20,1,50,0,145,119
S,1,9,3,P,1878,80,0,0,0,119,114
S,1,9,1,R,1882,30,1,55,0,140,145
S,1,9,2,R,1890,80,1,101,0,145,150
S,1,9,3,R,1895,20,1,25,0,150,129
S,1,9,4,R,1898,20,1,25,0,129,103
S,1,9,5,R,1906,20,1,26,0,103,82
S,1,9,6,R,1911,30,1,101,0,82,87
S,1,9,7,R,1919,30,1,55,0,87,92
S,1,9,8,R,1922,30,1,55,0,92,97
S,1,9,9,R,1929,30,1,101,0,97,102
S,1,9,10,R,1935,80,0,0,0,102,97
S,1,9,11,R,1943,-1,0,0,0,97,97
S,1,9,12,R,1947,30,1,101,0,97,102
S,1,9,13,R,1952,80,1,45,0,102,107
S,1,9,14,R,1955,30,1,56,0,107,112
S,1,9,15,R,1961,30,1,55,0,112,117
S,1,9,16,R,1966,20,0,0,0,117,116
S,1,9,17,R,1969,80,1,46,0,116,91
S,1,9,18,R,1975,-1,0,0,0,91,91
S,1,9,19,R,1977,80,1,46,0,91,66
S,1,9,20,R,1981,80,0,0,0,66,61
S,1,9,21,R,1984,30,1,101,0,61,66
S,1,9,22,R,1989,80,0,0,0,66,61
S,1,9,23,R,1993,80,0,0,0,61,56
S,1,9,24,R,1996,80,0,0,0,56,51
S,1,9,25,R,1999,80,0,0,0,51,46
S,1,9,26,R,2003,80,0,0,0,46,41
S,1,9,27,R,2005,80,0,0,0,41,36
S,1,9,28,R,2009,20,0,0,0,36,35
S,1,9,29,R,2013,-1,0,0,0,35,35
S,1,9,30,R,2015,80,0,0,0,35,30
S,1,10,1,P,1866,30,1,30,0,140,115
S,1,10,2,P,1870,80,1,51,0,115,120
S,1,10,3,P,1874,30,1,29,0,120,95
S,1,10,1,R,1881,80,1,46,0,140,145
S,1,10,2,R,1886,80,1,45,0,145,120
S,1,10,3,R,1892,20,1,26,0,120,99
S,1,10,4,R,1900,20,1,25,0,99,73
S,1,10,5,R,1905,30,1,56,0,73,78
S,1,10,6,R,1913,20,1,25,0,78,57
S,1,10,7,R,1917,20,1,26,0,57,36
S,1,10,8,R,1924,80,1,45,0,36,11
S,1,10,9,R,1931,80,1,45,0,11,-14
S,1,11,1,P,1862,80,1,101,0,140,145
S,1,11,2,P,1869,30,1,30,0,145,120
S,1,11,3,P,1876,80,1,101,0,120,125
S,1,11,1,R,1883,80,1,46,0,140,145
S,1,11,2,R,1889,80,1,101,0,145,150
S,1,11,3,R,1894,30,1,56,0,150,155
S,1,11,4,R,1901,20,0,0,0,155,154
S,1,11,5,R,1905,80,1,45,0,154,129
S,1,11,6,R,1911,80,0,0,0,129,124
S,1,11,7,R,1916,80,0,0,0,124,84
S,1,11,8,R,1924,30,1,56,0,84,89
S,1,11,9,R,1932,20,0,0,0,89,88
S,1,11,10,R,1937,30,1,56,0,88,93
S,1,11,11,R,1942,20,0,0,0,93,92
S,1,11,12,R,1947,80,0,0,0,92,87
S,1,11,13,R,1950,20,0,0,0,87,86
S,1,11,14,R,1955,20,0,0,0,86,85
S,1,11,15,R,1960,20,0,0,0,85,84
S,1,11,16,R,1967,-1,0,0,0,84,84
S,1,11,17,R,1969,30,1,55,0,84,89
S,1,11,18,R,1973,20,0,0,0,89,88
S,1,11,19,R,1979,-1,0,0,0,88,88
S,1,11,20,R,1980,80,0,0,0,88,83
S,1,11,21,R,1986,20,0,0,0,83,82
S,1,11,22,R,1990,80,0,0,0,82,77
S,1,11,23,R,1993,30,1,101,0,77,82
S,1,11,24,R,1996,30,1,101,0,82,87
S,1,11,25,R,1999,20,0,0,0,87,86
S,1,11,26,R,2002,80,0,0,0,86,46
S,1,11,27,R,2006,30,1,55,0,46,51
S,1,11,28,R,2008,30,1,101,0,51,56
S,1,11,29,R,2011,30,1,31,0,56,31
S,1,11,30,R,2015,30,1,76,0,31,36
S,1,12,1,P,1865,30,1,30,0,140,115
S,1,12,2,P,1872,30,1,55,0,115,120
S,1,12,3,P,1875,80,0,0,0,120,115
S,1,12,1,R,1880,80,1,45,0,140,115
S,1,12,2,R,1890,30,0,0,0,115,110
S,1,12,3,R,1892,80,0,0,0,110,105
S,1,12,4,R,1902,20,1,25,0,105,84
S,1,12,5,R,1904,30,1,101,0,84,89
S,1,12,6,R,1910,80,0,0,0,89,84
S,1,12,7,R,1919,80,1,46,0,84,59
S,1,12,8,R,1926,30,1,76,0,59,64
S,1,12,9,R,1928,80,1,46,0,64,69
S,1,12,10,R,1936,20,0,0,0,69,68
S,1,12,11,R,1939,20,0,0,0,68,67
S,1,12,12,R,1945,30,0,0,0,67,66
S,1,12,13,R,1952,20,1,26,0,66,40
S,1,12,14,R,1954,20,0,0,0,40,39
S,1,12,15,R,1960,30,1,101,0,39,44
S,1,12,16,R,1965,20,0,0,0,44,43
S,1,12,17,R,1970,80,0,0,0,43,38
S,1,12,18,R,1974,20,0,0,0,38,37
S,1,12,19,R,1976,20,1,25,0,37,16
S,1,12,20,R,1982,20,0,0,0,16,15
S,1,12,21,R,1987,-1,0,0,0,15,15
S,1,12,22,R,1989,20,0,0,0,15,14
S,1,12,23,R,1994,20,0,0,0,14,13
S,1,12,24,R,1997,80,0,0,0,13,8
S,1,12,25,R,2000,80,0,0,0,8,3
S,1,12,26,R,2002,30,0,0,0,3,-37
S,1,13,1,P,1862,30,0,0,0,140,135
S,1,13,2,P,1871,80,0,0,0,135,130
S,1,13,3,P,1877,80,1,46,0,130,135
S,1,13,1,R,1880,20,0,0,0,140,139
S,1,13,2,R,1887,30,1,101,0,139,144
S,1,13,3,R,1896,30,1,31,0,144,119
S,1,13,4,R,1902,80,0,0,0,119,114
S,1,13,5,R,1907,30,1,56,0,114,119
S,1,13,6,R,1913,80,0,0,0,119,114
S,1,13,7,R,1919,20,0,0,0,114,113
S,1,13,8,R,1923,30,1,55,0,113,118
S,1,13,9,R,1929,80,0,0,0,118,113
S,1,13,10,R,1936,80,0,0,0,113,108
S,1,13,11,R,1939,80,0,0,0,108,103
S,1,13,12,R,1945,80,0,0,0,103,97
S,1,13,13,R,1952,30,1,30,0,97,72
S,1,13,14,R,1958,-1,0,0,0,72,72
S,1,13,15,R,1960,80,0,0,0,72,67
S,1,13,16,R,1964,20,1,50,0,67,41
S,1,13,17,R,1971,-1,0,0,0,41,41
S,1,13,18,R,1973,80,0,0,0,41,36
S,1,13,19,R,1978,80,0,0,0,36,31
S,1,13,20,R,1982,80,0,0,0,31,26
S,1,13,21,R,1984,20,0,0,0,26,25
S,1,13,22,R,1988,30,1,30,0,25,0
S,1,13,23,R,1994,80,0,0,0,0,-5
S,1,14,1,P,1864,80,1,50,0,140,114
S,1,14,2,P,1869,80,1,45,0,114,119
S,1,14,3,P,1877,20,1,26,0,119,93
S,1,14,1,R,1881,30,1,30,0,140,115
S,1,14,2,R,1889,30,0,0,0,115,110
S,1,14,3,R,1893,30,0,0,0,110,105
S,1,14,4,R,1900,80,1,46,0,105,110
S,1,14,5,R,1905,20,0,0,0,110,109
S,1,14,6,R,1914,20,0,0,0,109,108
S,1,14,7,R,1920,80,1,46,0,108,83
S,1,14,8,R,1925,20,0,0,0,83,77
S,1,14,9,R,1932,80,1,45,0,77,52
S,1,14,10,R,1935,20,1,25,0,52,31
S,1,14,11,R,1941,80,0,0,0,31,26
S,1,14,12,R,1944,20,0,0,0,26,25
S,1,14,13,R,1950,30,1,101,0,25,30
S,1,14,14,R,1954,80,1,46,0,30,5
S,1,14,15,R,1959,30,1,30,0,5,-20
S,1,15,1,P,1865,80,1,46,0,140,145
S,1,15,2,P,1868,20,1,26,0,145,119
S,1,15,3,P,1874,80,1,46,0,119,124
S,1,15,1,R,1884,80,1,45,0,140,115
S,1,15,2,R,1887,80,0,0,0,115,110
S,1,15,3,R,1895,80,0,0,0,110,105
S,1,15,4,R,1902,30,1,76,0,105,110
S,1,15,5,R,1906,80,0,0,0,110,105
S,1,15,6,R,1910,20,0,0,0,105,104
S,1,15,7,R,1917,80,0,0,0,104,99
S,1,15,8,R,1922,20,0,0,0,99,98
S,1,15,9,R,1930,20,0,0,0,98,97
S,1,15,10,R,1937,20,0,0,0,97,96
S,1,15,11,R,1942,30,1,55,0,96,101
S,1,15,12,R,1946,80,0,0,0,101,96
S,1,15,13,R,1950,80,0,0,0,96,91
S,1,15,14,R,1957,20,0,0,0,91,85
S,1,15,15,R,1961,20,0,0,0,85,84
S,1,15,16,R,1966,80,0,0,0,84,79
S,1,15,17,R,1970,20,0,0,0,79,78
S,1,15,18,R,1973,30,1,101,0,78,83
S,1,15,19,R,1978,30,1,101,0,83,88
S,1,15,20,R,1981,30,1,101,0,88,93
S,1,15,21,R,1985,30,1,101,0,93,98
S,1,15,22,R,1990,30,1,101,0,98,103
S,1,15,23,R,1992,20,0,0,0,103,102
S,1,15,24,R,1997,20,0,0,0,102,101
S,1,15,25,R,2001,-1,0,0,0,101,101
S,1,15,26,R,2003,30,1,101,0,101,106
S,1,15,27,R,2007,-1,0,0,0,106,106
S,1,15,28,R,2008,80,0,0,0,106,101
S,1,15,29,R,2012,20,0,0,0,101,100
S,1,15,30,R,2014,20,0,0,0,100,99
S,2,1,1,P,2021,30,0,0,0,140,135
S,2,1,2,P,2024,20,1,26,0,135,109
S,2,1,3,P,2033,80,1,45,0,109,114
S,2,1,1,R,2038,30,0,0,0,140,135
S,2,1,2,R,2048,20,0,0,0,135,134
S,2,1,3,R,2056,80,1,45,0,134,139
S,2,1,4,R,2060,80,1,46,0,139,114
S,2,1,5,R,2066,20,0,0,0,114,113
S,2,1,6,R,2074,30,0,0,0,113,108
S,2,1,7,R,2082,20,0,0,0,108,107
S,2,1,8,R,2091,20,0,0,0,107,106
S,2,1,9,R,2098,80,1,45,0,106,111
S,2,1,10,R,2102,80,1,46,0,111,86
S,2,1,11,R,2109,30,0,0,0,86,46
S,2,1,12,R,2120,-1,0,0,0,46,46
S,2,1,13,R,2121,30,0,0,0,46,41
S,2,1,14,R,2128,30,0,0,0,41,36
S,2,1,15,R,2133,30,0,0,0,36,-4
S,2,2,1,P,2022,80,1,45,0,140,145
S,2,2,2,P,2030,-1,0,0,0,145,145
S,2,2,3,P,2034,20,1,25,0,145,119
S,2,2,1,R,2039,30,1,31,0,140,115
S,2,2,2,R,2047,30,0,0,0,115,110
S,2,2,3,R,2058,-1,0,0,0,110,110
S,2,2,4,R,2059,80,1,46,0,110,85
S,2,2,5,R,2068,80,1,51,0,85,90
S,2,2,6,R,2079,-1,0,0,0,90,90
S,2,2,7,R,2081,20,1,26,0,90,64
S,2,2,8,R,2091,30,1,56,0,64,69
S,2,2,9,R,2095,80,1,46,0,69,74
S,2,2,10,R,2106,80,1,46,0,74,49
S,2,2,11,R,2114,-1,0,0,0,49,49
S,2,2,12,R,2116,30,1,56,0,49,54
S,2,2,13,R,2124,80,1,46,0,54,29
S,2,2,14,R,2126,30,1,55,0,29,34
S,2,2,15,R,2131,30,1,101,0,34,39
S,2,2,16,R,2136,30,1,101,0,39,44
S,2,2,17,R,2140,20,1,26,0,44,23
S,2,2,18,R,2145,30,1,101,0,23,28
S,2,2,19,R,2148,20,1,26,0,28,7
S,2,2,20,R,2152,30,1,101,0,7,12
S,2,2,21,R,2158,80,1,46,0,12,-13
S,2,3,1,P,2022,30,1,31,0,140,115
S,2,3,2,P,2027,30,1,55,0,115,120
S,2,3,3,P,2035,80,1,46,0,120,125
S,2,3,1,R,2044,-1,0,0,0,140,140
S,2,3,2,R,2050,20,1,26,0,140,114
S,2,3,3,R,2056,30,1,31,0,114,89
S,2,3,4,R,2062,80,1,45,0,89,94
S,2,3,5,R,2066,30,1,55,0,94,99
S,2,3,6,R,2073,80,1,45,0,99,104
S,2,3,7,R,2081,80,1,45,0,104,109
S,2,3,8,R,2092,80,1,46,0,109,84
S,2,3,9,R,2096,20,1,25,0,84,63
S,2,3,10,R,2104,20,0,0,0,63,62
S,2,3,11,R,2112,20,1,26,0,62,36
S,2,3,12,R,2116,20,0,0,0,36,35
S,2,3,13,R,2121,20,0,0,0,35,29
S,2,3,14,R,2129,30,1,101,0,29,34
S,2,3,15,R,2132,30,1,101,0,34,39
S,2,3,16,R,2138,20,1,25,0,39,18
S,2,3,17,R,2140,30,1,75,0,18,23
S,2,3,18,R,2146,80,1,45,0,23,-2
S,2,4,1,P,2023,-1,0,0,0,140,140
S,2,4,2,P,2024,80,1,46,0,140,145
S,2,4,3,P,2032,30,1,31,0,145,120
S,2,4,1,R,2040,20,1,26,0,140,114
S,2,4,2,R,2046,80,1,46,0,114,89
S,2,4,3,R,2057,20,0,0,0,89,88
S,2,4,4,R,2065,-1,0,0,0,88,88
S,2,4,5,R,2069,20,0,0,0,88,87
S,2,4,6,R,2075,80,1,46,0,87,62
S,2,4,7,R,2086,-1,0,0,0,62,62
S,2,4,8,R,2088,30,1,76,0,62,67
S,2,4,9,R,2096,30,1,76,0,67,72
S,2,4,10,R,2102,30,1,55,0,72,77
S,2,4,11,R,2113,80,0,0,0,77,72
S,2,4,12,R,2118,20,0,0,0,72,71
S,2,4,13,R,2122,80,0,0,0,71,66
S,2,4,14,R,2129,20,0,0,0,66,65
S,2,4,15,R,2132,80,0,0,0,65,60
S,2,4,16,R,2138,80,0,0,0,60,55
S,2,4,17,R,2140,80,0,0,0,55,50
S,2,4,18,R,2145,20,0,0,0,50,49
S,2,4,19,R,2149,30,1,101,0,49,54
S,2,4,20,R,2154,20,0,0,0,54,53
S,2,4,21,R,2156,30,1,101,0,53,58
S,2,4,22,R,2160,30,1,101,0,58,63
S,2,4,23,R,2163,20,0,0,0,63,62
S,2,4,24,R,2167,80,0,0,0,62,57
S,2,4,25,R,2170,80,0,0,0,57,52
S,2,4,26,R,2172,20,0,0,0,52,51
S,2,4,27,R,2177,-1,0,0,0,51,51
S,2,4,28,R,2179,80,0,0,0,51,46
S,2,4,29,R,2183,-1,0,0,0,46,46
S,2,4,30,R,2186,-1,0,0,0,46,46
S,2,5,1,P,2017,30,0,0,0,140,139
S,2,5,2,P,2029,30,1,101,0,139,144
S,2,5,3,P,2033,20,1,26,0,144,118
S,2,5,1,R,2039,80,1,45,0,140,145
S,2,5,2,R,2050,30,1,30,0,145,120
S,2,5,3,R,2058,-1,0,0,0,120,120
S,2,5,4,R,2062,20,1,25,0,120,94
S,2,5,5,R,2067,20,0,0,0,94,93
S,2,5,6,R,2076,80,1,46,0,93,98
S,2,5,7,R,2084,80,1,45,0,98,73
S,2,5,8,R,2089,20,1,26,0,73,52
S,2,5,9,R,2095,20,1,26,0,52,26
S,2,5,10,R,2104,30,1,56,0,26,31
S,2,5,11,R,2109,80,0,0,0,31,-9
S,2,6,1,P,2019,80,1,46,0,140,115
S,2,6,2,P,2029,80,0,0,0,115,110
S,2,6,3,P,2034,30,1,31,0,110,85
S,2,6,1,R,2043,30,1,56,0,140,145
S,2,6,2,R,2049,30,1,56,0,145,150
